glycan,circulatory_system,digestive_system,endocrine_system,immune_system,integumentary_system,lymphatic_system,muscular_system,nervous_system,other,reproductive_system,respiratory_system,sensory_system,skeletal_system,urinary_system
Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc1Cer,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-4)Glc-ol,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-4)Man(a1-3)Man(b1-4)GlcNAc,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-4)Man(a1-3)Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-4)Man(a1-3)[Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-4)Man(a1-6)Man(b1-4)GlcNAc,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-4)[GlcNAc(b1-2)Man(a1-3)][Man(a1-3)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-6)Gal(b1-4)Glc-ol,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-6)Man(a1-3)[Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-6)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-6)Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-6)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-6)Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-6)[Gal(b1-3)]Gal(b1-4)Glc-ol,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-6)[Gal(b1-3)]GalNAc,0,1,0,0,0,1,0,1,1,1,0,0,0,1
Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-6)[GlcNAc(b1-3)]Gal(b1-4)Glc-ol,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-?)Glc-ol,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-?)Man(a1-?)[Gal(b1-4)GlcNAc(b1-?)Man(a1-?)]Man(b1-4)GlcNAc(b1-4)GlcNAc,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-?)[Gal(b1-4)GlcNAc(b1-?)]Man(a1-?)[Fuc(a1-3)GlcNAc(b1-2)Man(a1-?)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-?)[Gal(b1-4)GlcNAc(b1-?)]Man(a1-?)[Gal(b1-4)GlcNAc(b1-2)Man(a1-?)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-?)[Gal(b1-4)GlcNAc(b1-?)]Man(a1-?)[Gal(b1-4)GlcNAc(b1-2)Man(a1-?)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-?)[Gal(b1-4)GlcNAc(b1-?)]Man(a1-?)[Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-?)]Man(a1-?)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-?)[Gal(b1-4)GlcNAc(b1-?)]Man(a1-?)[GlcNAc(b1-2)Man(a1-?)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-?)[Gal(b1-4)GlcNAc(b1-?)]Man(a1-?)[GlcNAc(b1-2)[GlcNAc(b1-?)]Man(a1-?)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-?)[GlcNAc(b1-?)]Man(a1-6)[GlcNAc(b1-2)Man(a1-3)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-?)[GlcNAc(b1-?)]Man(a1-?)[GlcNAc(b1-2)Man(a1-?)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-?)[GlcNAc(b1-?)]Man(a1-?)[GlcNAc(b1-2)[GlcNAc(b1-?)]Man(a1-?)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Fuc(a1-3)[Gal(b1-4)]GlcNAc-ol,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Fuc(a1-3)[Gal(b1-4)]GlcNAc6S(b1-3)Gal(b1-4)Glc-ol,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Fuc(a1-3)[Gal(b1-4)]GlcNAc6S(b1-3)Gal(b1-4)[Fuc(a1-3)]Glc-ol,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Fuc(a1-3)[Gal(b1-4)]GlcNAc6S(b1-3)Gal(b1-4)[Fuc(a1-3)]Glc6S-ol,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Fuc(a1-3)[Gal(b1-4)]GlcNAc6S(b1-4)Gal(b1-4)[Fuc(a1-3)]GlcNAc-ol,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Fuc(a1-3)[Gal(b1-4)]GlcNAc6S(b1-6)Man(a1-6)Man(b1-4)GlcNAc-ol,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Fuc(a1-3)[Gal(b1-4)]GlcNAc6S(b1-6)Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc-ol,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Fuc(a1-3)[Gal(b1-4)]GlcNAc6S(b1-6)[Gal(b1-3)]GalNAc,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Fuc(a1-3)[Gal(b1-4)]GlcNAc6S-ol,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Fuc(a1-3)[Gal(b1-4)]GlcNAcOS(b1-2)Man,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Fuc(a1-3)[Gal(b1-4)]GlcNAcOS(b1-2)Man(a1-?)[Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-2)Man(a1-?)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Fuc(a1-3)[Gal(b1-4)]GlcNAcOS(b1-2)Man(a1-?)[Fuc(a1-3)[GalNAc(b1-4)]GlcNAc(b1-2)Man(a1-?)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Fuc(a1-3)[Gal(b1-4)]GlcNAcOS(b1-6)[Gal(b1-3)]GalNAc,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Fuc(a1-3)[Gal(b1-4)]GlcNAcOS(b1-?)Gal(b1-3)GalNAc,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Fuc(a1-3)[Gal(b1-?)]GlcNAc(?1-?)Gal(b1-?)GlcNAc(b1-?)Man(a1-?)[Fuc(a1-3)[Gal(b1-?)]GlcNAc(b1-?)Man(a1-?)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Fuc(a1-3)[Gal3S(b1-4)]Glc-ol,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Fuc(a1-3)[Gal3S(b1-4)]GlcNAc(b1-3)[Neu5Ac(a2-6)]GalNAc,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Fuc(a1-3)[Gal3S(b1-4)]GlcNAc-ol,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Fuc(a1-3)[GalNAc(b1-4)]GlcNAc(b1-2)Man(a1-3)[Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fuc(a1-3)[GalNAc(b1-4)]GlcNAc(b1-2)Man(a1-3)[Fuc(a1-3)[GalNAc(b1-4)]GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fuc(a1-3)[GalNAc(b1-4)]GlcNAc(b1-2)Man(a1-3)[Fuc(a1-3)[GalNAc(b1-4)]GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0,1,0,0,1,0,0,0,0,0,0,0,0,1
Fuc(a1-3)[GalNAc(b1-4)]GlcNAc(b1-2)Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fuc(a1-3)[GalNAc(b1-4)]GlcNAc(b1-2)Man(a1-3)[GalNAc(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Fuc(a1-3)[GalNAc(b1-4)]GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fuc(a1-3)[GalNAc(b1-4)]GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fuc(a1-3)[GalNAc(b1-4)]GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-2)[GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fuc(a1-3)[GalNAc(b1-4)]GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-4)][Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fuc(a1-3)[GalNAc(b1-4)]GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-4)][Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fuc(a1-3)[GalNAc(b1-4)]GlcNAc(b1-2)Man(a1-3)[Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Fuc(a1-3)[GalNAc(b1-4)]GlcNAc(b1-2)Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fuc(a1-3)[GalNAc(b1-4)]GlcNAc(b1-2)Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fuc(a1-3)[GalNAc(b1-4)]GlcNAc(b1-2)Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fuc(a1-3)[GalNAc(b1-4)]GlcNAc(b1-2)Man(a1-3)[Man(a1-?)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fuc(a1-3)[GalNAc(b1-4)]GlcNAc(b1-2)Man(a1-?)[Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-2)Man(a1-?)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Fuc(a1-3)[GalNAc(b1-4)]GlcNAc(b1-2)Man(a1-?)[Gal(b1-4)GlcNAc(b1-2)Man(a1-?)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Fuc(a1-3)[GalNAc(b1-4)]GlcNAc(b1-2)Man(a1-?)[Gal(b1-4)GlcNAc(b1-2)Man(a1-?)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Fuc(a1-3)[GalNAc(b1-4)]GlcNAc(b1-2)Man(a1-?)[GalNAc(b1-4)GlcNAc(b1-2)Man(a1-?)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Fuc(a1-3)[GalNAcOS(b1-4)]GlcNAc(b1-2)Man(a1-3)[Fuc(a1-3)[GalNAcOS(b1-4)]GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Fuc(a1-3)[GalNAcOS(b1-4)]GlcNAc(b1-2)Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Fuc(a1-3)[GalNAcOS(b1-4)]GlcNAc(b1-2)Man(a1-3)[Man(a1-?)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Fuc(a1-3)[GalNAcOS(b1-4)]GlcNAc(b1-2)Man(a1-3)[Man(a1-?)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Fuc(a1-3)[GalNAcOS(b1-4)]GlcNAc(b1-2)Man(a1-?)[Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-2)Man(a1-?)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Fuc(a1-3)[GalNAcOS(b1-4)]GlcNAc(b1-2)Man(a1-?)[Fuc(a1-3)[GalNAc(b1-4)]GlcNAc(b1-2)Man(a1-?)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Fuc(a1-3)[GalNAcOS(b1-?)]GlcNAc(b1-2)Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Fuc(a1-3)[GalNAcOS(b1-?)]GlcNAc(b1-2)Man(a1-3)[Man(a1-?)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Fuc(a1-3)[GalNAcOS(b1-?)]GlcNAc(b1-2)Man(a1-3)[Man(a1-?)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Fuc(a1-3)[GalNAcOS(b1-?)]GlcNAc(b1-2)Man(a1-?)[Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-2)Man(a1-?)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Fuc(a1-3)[GalNAcOS(b1-?)]GlcNAc(b1-2)Man(a1-?)[Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-2)Man(a1-?)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Fuc(a1-3)[GalNAcOS(b1-?)]GlcNAc(b1-2)Man(a1-?)[Fuc(a1-3)[GalNAcOS(b1-?)]GlcNAc(b1-2)Man(a1-?)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Fuc(a1-3)[HexNAc(?1-4)]HexNAc(?1-3)Gal(b1-3)GalNAc,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Fuc(a1-3)[HexNAc(b1-4)]Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Neu5Ac(a2-?)Gal(b1-4)GlcNAc(b1-2)[Fuc(a1-3)[HexNAc(b1-4)]Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Fuc(a1-3)[HexNAc(b1-4)]Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Neu5Ac(a2-?)Gal(b1-4)GlcNAc(b1-2)[Neu5Ac(a2-?)Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Fuc(a1-3)[HexNAc(b1-4)]Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Neu5Ac(a2-?)Gal(b1-4)GlcNAc(b1-2)[Neu5Ac(a2-?)[GalNAc(b1-4)]Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Fuc(a1-3)[HexNAc(b1-4)]GlcNAc-ol,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Fuc(a1-4)GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)GlcNAc(b1-6)]GalNAc,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Fuc(a1-4)GlcNAc(b1-3)Gal(b1-3)[Gal(b1-4)GlcNAc(b1-6)]GalNAc,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Fuc(a1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Fuc(a1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]Glc-ol,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Fuc(a1-4)GlcNAc(b1-6)Gal(b1-3)[Fuc(a1-4)GlcNAc(b1-6)]GalNAc,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Fuc(a1-4)GlcNAc(b1-6)Gal(b1-3)[Gal(b1-4)GlcNAc(b1-6)]GalNAc,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Fuc(a1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Fuc(a1-6)Gal(b1-4)Glc-ol,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Fuc(a1-6)GlcNAc,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Fuc(a1-6)GlcNAc(b1-3)GalNAc,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Fuc(a1-6)GlcNAc(b1-6)GalNAc,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Fuc(a1-6)GlcNAc(b1-6)[Gal(b1-3)]GalNAc,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Fuc(a1-6)GlcNAcOS(b1-6)GalNAc,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Fuc(a1-?)Gal(?1-3)GalNAc,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Fuc(a1-?)Gal(?1-?)GalNAc,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Fuc(a1-?)Gal(?1-?)GalNAc(?1-?)Gal(?1-?)Gal(b1-4)Glc1Cer,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fuc(a1-?)Gal(b1-3)GalNAc,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Fuc(a1-?)Gal(b1-3)[Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-6)]GalNAc,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Fuc(a1-?)Gal(b1-3)[Gal(b1-?)GlcNAc(b1-6)]GalNAc,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Fuc(a1-?)Gal(b1-3)[GlcNAc(b1-6)]GalNAc,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Fuc(a1-?)Gal(b1-3)[Neu5Ac(a2-6)]GalNAc,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Fuc(a1-?)Gal(b1-4)GlcNAc(b1-6)[Fuc(a1-2)[GalNAc(a1-3)]Gal(b1-3)]GalNAc,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Fuc(a1-?)Gal(b1-4)GlcNAc(b1-?)[Gal(b1-4)GlcNAc(b1-?)]Gal(b1-4)Glc-ol,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Fuc(a1-?)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)[Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-2)Man(a1-6)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fuc(a1-?)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)[Fuc(a1-?)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Fuc(a1-?)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Fuc(a1-?)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Fuc(a1-?)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)[Fuc(a1-?)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)]Man(a1-3)[Fuc(a1-?)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Fuc(a1-?)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Fuc(a1-?)Gal(b1-3)]GalNAc,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Fuc(a1-?)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[HexNAc(?1-?)Gal(b1-3)]GalNAc,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Fuc(a1-?)Gal(b1-?)GalNAc,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Fuc(a1-?)Gal(b1-?)GlcNAc(b1-6)[Fuc(a1-?)]Gal(b1-3)GalNAc,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Fuc(a1-?)Gal(b1-?)GlcNAc(b1-6)[Gal(b1-3)]GalNAc,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Fuc(a1-?)Gal(b1-?)GlcNAc(b1-6)[Neu5Ac(a2-?)Gal(b1-3)]GalNAc,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Fuc(a1-?)Gal(b1-?)GlcNAc(b1-?)Gal(b1-4)Glc1Cer,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Fuc(a1-?)Gal(b1-?)[Fuc(a1-?)[GalNAc(?1-?)]GlcNAc(b1-?)]GalNAc,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Fuc(a1-?)Gal(b1-?)[Fuc(a1-?)]GlcNAc(b1-?)Gal(?1-?)GalNAc,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Fuc(a1-?)Gal(b1-?)[Fuc(a1-?)]GlcNAc(b1-?)Gal(b1-4)Glc1Cer,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Fuc(a1-?)Gal(b1-?)[Fuc(a1-?)]GlcNAc(b1-?)Gal(b1-?)GlcNAc(?1-?)[Neu5Ac(a2-?)Gal(?1-?)]GalNAc,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Fuc(a1-?)Gal(b1-?)[Fuc(a1-?)]GlcNAc(b1-?)Gal(b1-?)[Fuc(a1-?)]GlcNAc(b1-?)[Neu5Ac(a2-?)Gal(?1-?)]GalNAc,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Fuc(a1-?)Gal(b1-?)[Fuc(a1-?)]GlcNAc(b1-?)GalNAc,0,0,0,0,0,0,0,0,1,0,0,0,0,0
